moduleCode,moduleName,examCode,examLink
MA3E1,3E1 ENGINEERING MATHEMATICS V,MA3E1-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA3E1-1.PDF
MA4445,QUANTUM FIELD THEORY I,MA4445-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA4445-1.PDF
MA4446,QUANTUM FIELD THEORY II,MA4446-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA4446-1.PDF
MA4448,GENERAL RELATIVITY,MA4448-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA4448-1.PDF
MA444D,THE STANDARD MODEL OF ELEMENTARY PARTICLE PHYSICS,MA444D-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA444D-1.PDF
MA5611,HIGH PERFORMANCE COMPUTING SOFTWARE,MA5611-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5611-1.PDF
MA5612,HIGH-PERFORMANCE COMPUTING SYSTEMS AND HARDWARE,MA5612-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5612-1.PDF
MA5633A,NUMERICAL METHODS FOR HPC,MA5633A-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5633A-1.PDF
MA5634,STOCHASTIC METHODS,MA5634-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5634-1.PDF
MA5635,FINANCIAL APPLICATIONS,MA5635-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5635-1.PDF
MA5636,PARALLEL NUMERICAL ALGORITHMS,MA5636-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MA/MA5636-1.PDF
CM3206,MEDICINE AND THERAPEUTICS (MCQ) - not available,CM3206-1,
CM3207,INTRODUCTION TO CLINICAL MEDICINE (MCQ) - not available,CM3207-2,
CM3718,NUTRITION AND METABOLISM,CM3718-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/CM/CM3718-1.PDF
MD1006,EVOLUTION AND LIFE,MD1006-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD1006-2%20Edited.pdf
MD1006,EVOLUTION AND LIFE,MD1006-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD1006-1%20Edited.pdf
MD1007,HUMAN DEVELOPMENT BEHAVIOURAL SCIENCES AND ETHICS,X-MD1007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-MD1007-1.PDF
MD1007,HUMAN DEVELOPMENT BEHAVIOURAL SCIENCES AND ETHICS,X-MD1007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-MD1007-1.PDF
MD1009,HUMAN FORM AND FUNCTION - COMBINED MCQ,X-MD1009-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/X-MD1009-1%20edited.pdf
MD1009,HUMAN FORM AND FUNCTION - COMBINED MCQ,X-MD1009-11,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-MD1009-11%20Edited.pdf
MD1009,HUMAN FORM AND FUNCTION - COMBINED SAQ/EMQ PAPER (MCQ) - not available,X-MD1009-9,
MD1009,HUMAN FORM AND FUNCTION - COMBINED SAQ/EMQ PAPER (MCQ) - not available,X-MD1009-9,
MD2006,EXAMINATION PAPER 1,X-MD2006-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-MD2006-1.PDF
MD2006,EXAMINATION PAPER 2 (MCQ) - not available,X-MD2006-2,
MD2009,PRINCIPLES OF PHARMACOLOGY & PRACTICAL SCIENTIFIC,MD2009-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD2009-3%20Edited.pdf
MD2012,ESSAY & SAQ EXAMINATION,MD2012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD2012-1.PDF
MD2012,MCQ EXAMINATION (MCQ) - not available,MD2012-2,
MD2016,HUMAN BODY STRUCTURES & SYSTEMS 2 (SAQ) - not available,X-MD2016-1,
MD2016,HUMAN BODY STRUCTURES & SYSTEMS 2 (SAQ) - not available,X-MD2016-1,
MD2016,HUMAN BODY STRUCTURES & SYSTEMS 2 (MCQ) - not available,X-MD2016-3,
MD2016,HUMAN BODY STRUCTURES & SYSTEMS 2 (MCQ) - not available,X-MD2016-3,
MD3008,PHARMACOLOGY PAPER 2,MD3008-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD3008-2%20Edited.pdf
MD3009,LABORATORY MEDICINE PAPER 2,MD3009-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD3009-3%20Edited.pdf
MD3013,PRINCIPLES OF MEDICAL SURGICAL PRACTICE,MD3013-2,
MD3013,ENT Written Exam,MD3013-5,
MD3013,Ophthalmology Exam,MD3013-6,
MD4003A,OBSTETRICS AND GYNAECOLOGY,MD4003-2,
MD4003A,OBSTETRICS AND GYNAECOLOGY MCQ ROTATION A,MD4003A-1,
MD4003B,OBSTETRICS AND GYNAECOLOGY,MD4003-2,
MD4003B,OBSTETRICS AND GYNAECOLOGY MCQ ROTATION B,MD4003B-1,
MD4003C,OBSTETRICS AND GYNAECOLOGY,MD4003-2,
MD4003C,OBSTETRICS AND GYNAECOLOGY MCQ ROTATION C,MD4003C-1,
MD4003D,OBSTETRICS AND GYNAECOLOGY,MD4003-2,
MD4003D,OBSTETRICS AND GYNAECOLOGY (MCQ) - not available,MD4003D-1,
MD4004,PRINCIPLES AND PRACTICE OF PSYCHIATRY,MD4004-2,
MD400A,PUBLIC HEALTH & PRIMARY CARE,MD4006-1,
MD400A,PUBLIC HEALTH & PRIMARY CARE - Rotational Exam,MD400A-2,
MD400B,PUBLIC HEALTH & PRIMARY CARE,MD4006-1,
MD400B,PUBLIC HEALTH & PRIMARY CARE - Rotational Exam,MD400B-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD400B-2.PDF
MD400C,PUBLIC HEALTH & PRIMARY CARE,MD4006-1,
MD400C,Public Health Primary Care & Epidemiology Rotatio,MD400C-2,
MD400D,PUBLIC HEALTH & PRIMARY CARE,MD4006-1,
MD4010,MCQ Written Examination,MD4010-3,
MD4012,MEDICAL JURISPRUDENCE ETHICS AND PROFESSIONALISM,MD4012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD4012-1.PDF
MD5001,INTEGRATED MEDICAL SCIENCE AND PRACTICE,MD5001-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD5001-1.pdf
MD5001,INTEGRATED MEDICAL SCIENCE AND PRACTICE,MD5001-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD%205001-2%20Edited.pdf
MD5002,INTEGRATED SURGICAL SCIENCE AND PRACTICE,MD5002-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD5002-1.pdf
MD5002,INTEGRATED SURGICAL SCIENCE AND PRACTICE,MD5002-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MD/MD%205002-2%20Edited.pdf
ME1E07,1E7 MECHANICS,ME1E07-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME1E07-1.PDF
ME1E11,1E11 EXPERIMENTAL METHODS,ME1E11-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME1E11-1.PDF
ME1M01,1MEMS1 INTRODUCTION TO MANUFACTURING,ME1M01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME1M01-1.PDF
ME2E05,2E5 THERMO-FLUIDS,ME2E05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME2E05-1.PDF
ME2E08,MATERIALS,ME2E08-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME2E08-1.PDF
ME2M02,2MEMS2 FINANCE,ME2M02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME2M02-1.PDF
ME3B1,3B1 THERMODYNAMICS,ME3B1-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B1-1.PDF
ME3B2,3B2 FLUID MECHANICS 1,ME3B2-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B2-1.PDF
ME3B3,3B3 MECHANICS OF SOLIDS,ME3B3-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B3-1.PDF
ME3B4,3B4 MECHANICAL ENGINEERING MATERIALS,ME3B4-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B4-1.PDF
ME3B5,3B5 MECHANICS OF MACHINES,ME3B5-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B5-1.PDF
ME3B7,3B7 MANUFACTURING TECHNOLOGY AND SYSTEMS,ME3B7-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3B7-1.PDF
ME3MM1,3MEMS1 MANUFACTURING TECHNOLOGY II,ME3MM1-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3MM1-1.PDF
ME3MM5,3MEMS5 OPERATIONS AND PROJECT MANAGEMENT,ME3MM5-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME3MM5-1.PDF
ME4B01,4B01 MECHANICS OF SOLIDS,ME4B01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B01-1.PDF
ME4B02,4B02 FORENSIC MATERIALS    ENGINEERING,ME4B02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B02-1.PDF
ME4B03,4B03 THERMODYNAMICS,ME4B03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B03-1.PDF
ME4B04,4B04 HEAT TRANSFER,ME4B04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B04-1.PDF
ME4B05,4B05 MANUFACTURING TECHNOLOGY,ME4B05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B05-1.PDF
ME4B06,4B06 MANUFACTURING SYSTEMS AND PROJECT MANAGEMENT,ME4B06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B06-1.PDF
ME4B09,ME4B09 CONTROL ENGINEERING I,ME4B09-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B09-1.PDF
ME4B13,4B13 FLUID MECHANICS 2A,ME4B13-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B13-1.PDF
ME4B17,4B17 MULTIBODY DYNAMICS,ME4B17-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B17.PDF
ME4B21,4B21 THERMAL ENGINEERING AND TECHNOLOGY,ME4B21-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4B21-1.PDF
ME4BIO1,4BIO1 CELL & MOLECULAR BIOLOGY,ME4BIO1-1,
ME4BIO5,4BIO5 Biomechanics,ME4BIO5-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4BIO5-1.PDF
ME4BIO6,4BIO6 Biomaterials,ME4BIO6-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4BIO6-1.PDF
ME4MM2,4MEMS2 ADVANCED MANUFACTURING I,ME4MM2-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4MM2-1.PDF
ME4MM3,4MEMS3 SUPPLY CHAIN MANAGEMENT,ME4MM3-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME4MM3-1.PDF
ME5B01,5B01: FLOW INDUCED VIBRATION & FLUID STRUCTURE,ME5B01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5B01-1.PDF
ME5B03,5B3: ADVANCED THERMAL FLUID SCIENCES,ME5B03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5B03-1.PDF
ME5B09,5B9: CONTROL ENGINEERING II,ME5B09-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5B09-1.PDF
ME5B10,5B10: INSTRUMENTATION AND EXPERIMENTAL TECHNIQUES,ME5B10-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5B10-1.PDF
ME5BIO1,5BIO1: MEDICAL DEVICES DESIGN,ME5BIO1-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5BIO1-1.PDF
ME5BIO3,5BIO3: TISSUE ENGINEERING,ME5BIO3-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5BIO3-1.PDF
ME5BIO4,5BIO4 FINITE ELEMENT ANALYSIS,ME5BIO4-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5BIO4-1.PDF
ME5BIO7,5BIO7 ADVANCED MEDICAL IMAGING,ME5BIO7-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5BIO7-1.PDF
ME5M01,5M1 MECHANICS OF SOLIDS,ME5M01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M01-1.PDF
ME5M04,5M4 HEAT TRANSFER,ME5M04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M04-1.PDF
ME5M06,5M6 MANUFACTURING SYSTEMS AND PROJECT MANAGEMENT,ME5M06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M06-1.PDF
ME5M19,5M19 BIOMECHANICS,ME5M19-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M19-1.PDF
ME5M20,5M20 BIOMATERIALS,ME5M20-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M20-1.PDF
ME5M21,5M21 THERMAL ENGINEERING AND TECHNOLOGY,ME5M21-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5M21.PDF
ME5MM1,5MEMS1 ADVANCED MANUFACTURING II -    ADDITIVE MANUF,ME5MM1-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5MM1-1.PDF
ME5MM2,5MEMS2 ADVANCED MANUFACTURING,ME5MM2-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5MM2-1.PDF
ME5MM3,5MEMS3 SUPPLY CHAIN MANAGEMENT,ME5MM3-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5MM3-1.PDF
ME5MM7,RISK MANAGEMENT AND SAFETY ASSESSMENT SYSTEMS,ME5MM7-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ME/ME5MM7-1.PDF
MI3M01,MICROBIAL PHYSIOLOGY & BIOCHEMISTRY,MI3M01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI3M01-1.PDF
MI3M02,MICROBIAL PATHOGENICITY & IMMUNOLOGY,MI3M02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI3M02-1.PDF
MI3M04,BACTERIAL MOLECULAR BIOLOGY & GENETICS,X-MI3M04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-MI3M04-1.PDF
MI3M05,EUKARYOTIC MOLECULAR BIOLOGY & GENETICS,MI3M05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI3M05-1.PDF
MI3M06,APPLIED MICROBIOLOGY,MI3M06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI3M06-1.PDF
MI4M02,MICROBIAL MOLECULAR CELL BIOLOGY II,MI4M02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI4M02-1.PDF
MI4M03,MICROBIAL PATHOGENICITY II,MI4M03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI4M03-1.PDF
MI4M04,APPLIED MICROBIOLOGY & BIOTECHNOLOGY,MI4M04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI4M04-1.PDF
MI4M05,ADVANCED TOPICS IN MICROBIOLOGY,MI4M05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI4M05-1.PDF
MI4M05,DATA HANDLING PAPER,MI4M05-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MI/MI4M05-2.PDF
MU1036,INTRODUCTION TO MUSIC ANALYSIS,MU1036-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1036-2.PDF
MU1038,MUSIC TECHNOLOGY 1A,MU1038-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1038-1.PDF
MU1040,HARMONY 1A,MU1040-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1040-2.PDF
MU1042,COUNTERPOINT 1A,MU1042-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1042-1.PDF
MU1042,RUDIMENTS (SH),MU1042-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1042-2.PDF
MU1043,RUDIMENTS,MU1043-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU1043-2.PDF
MU2046,HARMONY 2A,MU2046-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU2046-2.PDF
MU2047,COUNTERPOINT 2A,MU2047-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MU/MU2047-2.PDF
MW1101,FOUNDATION SKILLS FOR MIDWIFERY PRACTICE,MW1101-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW1101-1.PDF
MW1503,BIOLOGY: SCIENTIFIC BASIS FOR MIDWIFERY PAPER 2,MW1503-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW1503-2%20Edit.pdf
MW1601,INTRODUCTION TO PSYCHOLOGY [SHARED] (MCQ) - not available,MW1601-1,
MW1801,SOURCES OF MIDWIFERY KNOWLEDGE,MW1801-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW1801-1.PDF
MW2101,CORE MIDWIFERY PRACTICE & ADAPTATION IN PREGNANCY,MW2101-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW2101-1.PDF
MW2102,MIDWIFERY PRACTICE - PRE-EXISTING PATHOPHYSIOLOGY (MCQ) - not available,MW2102-3,
MW2203,MIDWIFERY PRACTICE: UNEXPECTED OUTCOMES OF,MW2203-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW2203-1.PDF
MW3101,MIDWIFERY PRACTICE: UNEXPECTED OUTCOMES OF (MCQ) - not available,MW3101-1,
MW7012,BEING A MIDWIFE (PAPER 1),MW7012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW7012-1.PDF
MW7058,PATHOPHYSIOLOGY & UNEXPECTED OUTCOMES OF PREGNANCY,MW7058-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/MW/MW7058-1.PDF
NM1002,JEWISH AND CHRISTIAN ORIGINS AND THE BIBLE    (B),NM1002-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM1002-1.PDF
NM1003,INTRODUCTION TO JEWISH CIVILISATION FROM ANTIQUITY,NM1003-5,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM1003-5.PDF
NM1004,INTRODUCTION TO ISLAMIC CIVILISATION,NM1004-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM1004-1.PDF
NM2009,INTRODUCTION TO HEBREW,NM2009-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM2009-1.PDF
NM2011,INTRODUCTION TO ARABIC,NM2011-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM2011-1.PDF
NM2310,JEWS/ISLAM IN THE MEDIEVAL WORLD,X-NM2309-1,
NM2330,ISLAM IN ASIA (NM2330 and NM2311),X-NM2330-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-NM2330-1.PDF
NM3001,INTERMEDIATE HEBREW,NM3001-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM3001-2.PDF
NM3002,INTERMEDIATE ARABIC,NM3002-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM3002-1.PDF
NM4001,BIBLICAL NARRATIVES AND POPULAR CULTURE,NM4001-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4001-2.PDF
NM4002,THE JEWS OF EGYPT,NM4002-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4002-2.PDF
NM4003,HOLOCAUST REPRESENTATION IN FILM AND LITERATURE,NM4003-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4003-2.PDF
NM4004,ISLAM AND GENDER,NM4004-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4004-2.PDF
NM4006,ADVANCED HEBREW TEXTS,NM4006-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4006-1.PDF
NM4007,ADVANCED ARABIC TEXTS,NM4007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NM/NM4007-1.PDF
NU1D04,HOLISTIC UNDERSTANDING OF CARE,NU1D04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1D04-1.PDF
NU1G03,NURSING IN SPECIALIST SERVICES,NU1G03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1G03-1.PDF
NU1G04,COMMUNITY NURSING AND CARE OF THE OLDER PERSON,NU1G04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1G04-1.PDF
NU1P03,RECOGNISING MENTAL DISTRESS/ILLNESS,NU1P03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1P03-1.PDF
NU1P04,PSYCHOTHERAPEUTIC SKILLS AND MENTAL HEALTH NURSING,NU1P04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1P04-1.PDF
NU1S04,SCIENTIFIC BASIS FOR NURSING PAPER 2,NU1S04-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU1S04-2%20Edited.pdf
NU1S05,INTRODUCTION TO PSYCHOLOGY (MCQ) - not available,NU1S05-1,
NU2C08,HEALTHCARE NEEDS OF CHILD AND FAMILY,NU2C08-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2C08-1.PDF
NU2D04,FRAMEWORKS FOR INTELLECTUAL DISABILITY: POLICY AND,NU2D04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2D04-1.PDF
NU2D06,PHYSICAL ILL-HEALTH IN PERSONS WITH INTELLECTUAL,NU2D06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2D06-1.PDF
NU2G02,GENERAL NURSING 2,NU2G02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2G02-1%20Edited.pdf
NU2G04,GENERAL NURSING 4,NU2G04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2G04-1.PDF
NU2P05,PSYCHOPHARMACOLOGY,NU2P05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2P05-1.PDF
NU2P09,WORKING WITH THE OLDER PERSON,NU2P09-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2P09-1.PDF
NU2S02,PROFESSIONAL CONCEPTS FOR NURSING,NU2S02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU2S02-1.PDF
NU2S05,PSYCHOLOGICAL THEMES FOR NURSES (MCQ) - not available,NU2S05-1,
NU3C04,THE SICK CHILD (PART B),NU3C04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3C04-1.PDF
NU3D04,FRAMEWORKS FOR INTELLECTUAL DISABILITY PRACTICE 2,NU3D04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3D04-1.PDF
NU3D06,INTELLECTUAL DISABILITY 2 PART A/B,X-NU3D06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-NU3D06-1.PDF
NU3D07,INTELLECTUAL DISABILITY 2 PART A/B,X-NU3D06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-NU3D06-1.PDF
NU3G01,GENERAL NURSING 5,NU3G01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3G01-1.PDF
NU3G02,GENERAL NURSING 6,NU3G02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3G02-1.PDF
NU3G05,ADVANCED BIOLOGICAL SCIENCES AND CLINICAL SKILLS,NU3G05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3G05-1%20Edited.pdf
NU3P06,WORKING WITH PEOPLE WHO EXPERIENCE MULTIPLE AND,NU3P06-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3P06-2.PDF
NU4C06,CONTINUING HEALTHCARE (CHILDREN'S NURSING),NU4C06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU4C06-1.PDF
NU4G01,"CHRONIC ILLNESS, REHABILITATION, PALLIATIVE CARE AND PAIN",NU4G01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU4G01-1.PDF
NU4S03,MANAGEMENT AND HEALTH POLICY,NU4S03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU4S03-1.PDF
NU3S06,PSYCHOLOGY AND SOCIOLOGY AS APPLIED TO NURSING,NU3S06-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU3S06-2.PDF
NU7521,HAEMODIALYSIS AND ALLIED THERAPIES,NU7521-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7521-1
NU7528,HAEMATO-ONCOLOGY NURSING,NU7528-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7528-1.PDF
NU7533,ADVANCED NURSING MANAGEMENT OF A    PATIENT WITH CAR,NU7533-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7533-1.PDF
NU7541,NURSING CARE & MANAGEMENT OF CRITICALLY ILL WITH,NU7541-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7541-1.PDF
NU7552,NURSING MANAGEMENT OF THE PERI-OPERATIVE PATIENT,NU7552-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7552-1.PDF
NU7563,MANAGEMENT OF SURGICAL EMERGENCIES &TRAUMA NURSING,NU7563-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/NU/NU7563-1.PDF
